traffic_id,date,hour_of_day,city,traffic_level,congestion_delay_minutes,average_speed_kmh,incident_count,road_closure_count,weather_impact,is_peak_hours
11129,2025-08-06,8,Sunshine Coast,Severe,32.1,40.1,2,0,Heavy,1
11130,2025-08-06,8,Wollongong,Severe,15.0,67.4,2,0,None,1
11131,2025-08-06,9,Sydney,Heavy,36.5,79.2,1,0,Light,1
11132,2025-08-06,9,Melbourne,Heavy,32.1,45.6,1,1,Heavy,1
11133,2025-08-06,9,Brisbane,Severe,15.6,68.0,1,0,Light,1
11134,2025-08-06,9,Perth,Heavy,19.6,21.6,2,0,Moderate,1
11135,2025-08-06,9,Adelaide,Heavy,33.4,63.8,3,0,Heavy,1
11136,2025-08-06,9,Gold Coast,Severe,37.6,20.3,3,0,Moderate,1
11137,2025-08-06,9,Newcastle,Heavy,35.3,47.5,0,0,Heavy,1
11138,2025-08-06,9,Canberra,Heavy,17.0,59.3,2,0,Moderate,1
11139,2025-08-06,9,Sunshine Coast,Heavy,30.5,63.2,1,1,Light,1
11140,2025-08-06,9,Wollongong,Heavy,40.0,73.1,2,1,Moderate,1
11141,2025-08-06,10,Sydney,Light,8.9,41.2,3,1,Heavy,0
11142,2025-08-06,10,Melbourne,Light,2.5,67.6,3,1,None,0
11143,2025-08-06,10,Brisbane,Light,0.8,66.6,2,1,None,0
11144,2025-08-06,10,Perth,Moderate,0.3,79.3,1,1,Heavy,0
11145,2025-08-06,10,Adelaide,Light,7.3,75.9,2,1,None,0
11146,2025-08-06,10,Gold Coast,Moderate,6.3,71.7,2,0,Heavy,0
11147,2025-08-06,10,Newcastle,Moderate,1.7,38.7,2,0,Heavy,0
11148,2025-08-06,10,Canberra,Light,5.0,21.6,3,1,Heavy,0
11149,2025-08-06,10,Sunshine Coast,Moderate,1.0,65.1,3,0,Moderate,0
11150,2025-08-06,10,Wollongong,Light,6.1,67.7,3,1,None,0
11151,2025-08-06,11,Sydney,Light,2.2,64.0,2,1,None,0
11152,2025-08-06,11,Melbourne,Light,0.9,26.1,0,0,Moderate,0
11153,2025-08-06,11,Brisbane,Moderate,7.4,24.2,1,0,None,0
11154,2025-08-06,11,Perth,Light,8.4,71.5,1,1,Heavy,0
11155,2025-08-06,11,Adelaide,Moderate,6.6,76.8,2,1,Light,0
11156,2025-08-06,11,Gold Coast,Light,0.5,41.6,2,0,Moderate,0
11157,2025-08-06,11,Newcastle,Light,8.8,70.6,0,1,Light,0
11158,2025-08-06,11,Canberra,Light,6.8,44.3,1,1,Heavy,0
11159,2025-08-06,11,Sunshine Coast,Light,4.3,63.8,3,0,Light,0
11160,2025-08-06,11,Wollongong,Light,4.6,78.5,2,0,Light,0
11161,2025-08-06,12,Sydney,Light,4.0,20.9,0,1,None,0
11162,2025-08-06,12,Melbourne,Light,7.2,31.7,3,1,Moderate,0
11163,2025-08-06,12,Brisbane,Moderate,5.3,58.9,2,0,Moderate,0
11164,2025-08-06,12,Perth,Light,6.5,34.7,2,1,Heavy,0
11165,2025-08-06,12,Adelaide,Light,2.1,62.1,0,1,Moderate,0
11166,2025-08-06,12,Gold Coast,Moderate,0.2,21.9,0,0,Moderate,0
11167,2025-08-06,12,Newcastle,Light,5.5,32.7,0,0,None,0
11168,2025-08-06,12,Canberra,Moderate,9.9,28.5,1,0,Heavy,0
11169,2025-08-06,12,Sunshine Coast,Light,4.0,69.6,2,0,Light,0
11170,2025-08-06,12,Wollongong,Moderate,4.9,23.7,0,1,None,0
11171,2025-08-06,13,Sydney,Light,5.5,67.7,0,0,Moderate,0
11172,2025-08-06,13,Melbourne,Light,7.6,27.9,2,1,Heavy,0
11173,2025-08-06,13,Brisbane,Light,7.3,61.7,1,1,Heavy,0
11174,2025-08-06,13,Perth,Moderate,8.3,71.8,3,1,None,0
11175,2025-08-06,13,Adelaide,Light,5.5,46.6,3,1,Light,0
11176,2025-08-06,13,Gold Coast,Light,3.6,77.5,2,1,Heavy,0
11177,2025-08-06,13,Newcastle,Light,3.4,69.9,0,1,Moderate,0
11178,2025-08-06,13,Canberra,Moderate,7.2,76.5,0,0,None,0
11179,2025-08-06,13,Sunshine Coast,Light,8.7,38.4,3,1,None,0
11180,2025-08-06,13,Wollongong,Moderate,1.2,55.0,1,0,None,0
11181,2025-08-06,14,Sydney,Moderate,2.4,69.8,2,1,Heavy,0
11182,2025-08-06,14,Melbourne,Light,8.0,68.4,0,1,None,0
11183,2025-08-06,14,Brisbane,Light,7.6,39.9,2,1,Light,0
11184,2025-08-06,14,Perth,Moderate,9.1,36.0,2,1,Light,0
11185,2025-08-06,14,Adelaide,Light,3.6,45.4,3,1,Light,0
11186,2025-08-06,14,Gold Coast,Light,7.7,28.5,3,1,None,0
11187,2025-08-06,14,Newcastle,Moderate,4.9,61.4,0,0,Light,0
11188,2025-08-06,14,Canberra,Moderate,6.7,49.8,2,1,Light,0
11189,2025-08-06,14,Sunshine Coast,Light,1.3,71.8,2,0,None,0
11190,2025-08-06,14,Wollongong,Moderate,9.9,38.3,3,1,Light,0
11191,2025-08-06,15,Sydney,Light,5.4,66.8,1,0,Moderate,0
11192,2025-08-06,15,Melbourne,Moderate,2.4,65.6,3,1,Moderate,0
11193,2025-08-06,15,Brisbane,Light,6.5,73.1,2,0,None,0
11194,2025-08-06,15,Perth,Light,5.9,67.6,3,1,Light,0
11195,2025-08-06,15,Adelaide,Moderate,3.0,23.3,1,0,Light,0
11196,2025-08-06,15,Gold Coast,Moderate,2.4,22.2,0,1,Moderate,0
11197,2025-08-06,15,Newcastle,Moderate,0.2,67.0,2,1,Moderate,0
11198,2025-08-06,15,Canberra,Light,3.1,32.5,0,1,Heavy,0
11199,2025-08-06,15,Sunshine Coast,Light,5.3,72.6,0,1,Heavy,0
11200,2025-08-06,15,Wollongong,Light,2.3,34.6,0,1,Heavy,0
11201,2025-08-06,16,Sydney,Moderate,7.0,70.3,1,0,None,0
11202,2025-08-06,16,Melbourne,Light,8.9,68.2,3,0,Light,0
11203,2025-08-06,16,Brisbane,Light,2.4,56.7,1,1,Light,0
11204,2025-08-06,16,Perth,Light,1.7,45.6,1,1,Moderate,0
11205,2025-08-06,16,Adelaide,Light,7.5,26.3,1,0,Heavy,0
11206,2025-08-06,16,Gold Coast,Light,0.6,79.2,0,1,Moderate,0
11207,2025-08-06,16,Newcastle,Moderate,2.8,67.0,0,1,None,0
11208,2025-08-06,16,Canberra,Light,4.7,51.1,3,1,Light,0
11209,2025-08-06,16,Sunshine Coast,Light,9.5,39.7,1,1,Light,0
11210,2025-08-06,16,Wollongong,Moderate,0.6,32.9,3,1,None,0
11211,2025-08-06,17,Sydney,Severe,31.3,42.2,3,0,Moderate,1
11212,2025-08-06,17,Melbourne,Severe,28.0,23.9,0,0,None,1
11213,2025-08-06,17,Brisbane,Heavy,38.9,70.6,0,1,Moderate,1
11214,2025-08-06,17,Perth,Severe,32.9,56.2,3,0,Light,1
11215,2025-08-06,17,Adelaide,Heavy,27.1,20.6,2,1,Heavy,1
11216,2025-08-06,17,Gold Coast,Heavy,39.5,23.9,3,1,Moderate,1
11217,2025-08-06,17,Newcastle,Heavy,24.2,77.2,1,1,Moderate,1
11218,2025-08-06,17,Canberra,Severe,36.0,61.1,2,1,Heavy,1
11219,2025-08-06,17,Sunshine Coast,Heavy,40.8,32.8,1,1,Light,1
11220,2025-08-06,17,Wollongong,Severe,20.4,31.1,1,1,None,1
11221,2025-08-06,18,Sydney,Heavy,22.4,36.2,3,1,None,1
11222,2025-08-06,18,Melbourne,Heavy,35.0,35.2,1,0,Moderate,1
11223,2025-08-06,18,Brisbane,Heavy,24.8,62.1,1,1,Heavy,1
11224,2025-08-06,18,Perth,Heavy,34.1,66.3,3,1,Light,1
11225,2025-08-06,18,Adelaide,Severe,23.3,67.3,1,1,None,1
11226,2025-08-06,18,Gold Coast,Heavy,27.9,69.3,1,0,None,1
11227,2025-08-06,18,Newcastle,Heavy,21.4,28.8,2,1,Heavy,1
11228,2025-08-06,18,Canberra,Severe,27.1,72.7,3,1,Moderate,1
11229,2025-08-06,18,Sunshine Coast,Severe,44.0,79.6,1,0,Moderate,1
11230,2025-08-06,18,Wollongong,Heavy,33.0,63.1,2,0,Moderate,1
11231,2025-08-06,19,Sydney,Heavy,30.8,21.8,3,1,Moderate,1
11232,2025-08-06,19,Melbourne,Heavy,16.2,72.5,3,1,None,1
11233,2025-08-06,19,Brisbane,Heavy,26.4,37.4,0,1,Moderate,1
11234,2025-08-06,19,Perth,Heavy,22.5,47.2,2,1,Moderate,1
11235,2025-08-06,19,Adelaide,Heavy,30.5,67.4,0,1,None,1
11236,2025-08-06,19,Gold Coast,Severe,19.6,61.6,1,0,Moderate,1
11237,2025-08-06,19,Newcastle,Heavy,24.4,43.6,2,1,Moderate,1
11238,2025-08-06,19,Canberra,Severe,24.2,32.8,3,0,Heavy,1
11239,2025-08-06,19,Sunshine Coast,Heavy,36.5,46.4,3,0,Heavy,1
11240,2025-08-06,19,Wollongong,Severe,40.5,47.3,0,1,None,1
11241,2025-08-06,20,Sydney,Light,3.7,33.9,3,1,Light,0
11242,2025-08-06,20,Melbourne,Light,2.3,73.6,3,1,Moderate,0
11243,2025-08-06,20,Brisbane,Light,1.5,78.8,0,0,Light,0
11244,2025-08-06,20,Perth,Light,2.8,25.1,1,0,Light,0
11245,2025-08-06,20,Adelaide,Light,2.2,51.5,1,1,None,0
11246,2025-08-06,20,Gold Coast,Light,0.9,63.9,3,0,Moderate,0
11247,2025-08-06,20,Newcastle,Light,3.6,75.3,0,0,Light,0
11248,2025-08-06,20,Canberra,Light,1.1,58.1,0,0,None,0
11249,2025-08-06,20,Sunshine Coast,Light,0.3,22.4,0,0,None,0
11250,2025-08-06,20,Wollongong,Light,0.8,72.0,1,0,Heavy,0
11251,2025-08-06,21,Sydney,Light,0.2,54.0,0,1,Moderate,0
11252,2025-08-06,21,Melbourne,Light,4.3,73.7,2,1,Moderate,0
11253,2025-08-06,21,Brisbane,Light,4.3,27.6,0,1,Heavy,0
11254,2025-08-06,21,Perth,Moderate,3.6,70.7,2,0,Light,0
11255,2025-08-06,21,Adelaide,Light,0.1,73.0,3,0,None,0
11256,2025-08-06,21,Gold Coast,Moderate,0.1,63.5,0,1,Light,0
11257,2025-08-06,21,Newcastle,Light,2.1,76.3,3,0,Heavy,0
11258,2025-08-06,21,Canberra,Light,1.2,26.9,1,1,Light,0
11259,2025-08-06,21,Sunshine Coast,Light,0.5,39.1,1,0,Light,0
11260,2025-08-06,21,Wollongong,Light,1.5,72.2,0,0,Moderate,0
11261,2025-08-06,22,Sydney,Light,3.6,20.5,2,1,Moderate,0
11262,2025-08-06,22,Melbourne,Light,0.4,55.5,2,1,Light,0
11263,2025-08-06,22,Brisbane,Light,2.6,64.3,3,1,None,0
11264,2025-08-06,22,Perth,Light,3.0,26.5,0,1,Light,0
11265,2025-08-06,22,Adelaide,Light,2.5,36.4,3,1,Light,0
11266,2025-08-06,22,Gold Coast,Light,4.4,42.9,1,1,Light,0
11267,2025-08-06,22,Newcastle,Moderate,1.5,77.9,0,1,Light,0
11268,2025-08-06,22,Canberra,Light,1.1,39.7,1,0,Heavy,0
11269,2025-08-06,22,Sunshine Coast,Light,3.9,66.9,1,0,Heavy,0
11270,2025-08-06,22,Wollongong,Light,1.0,68.2,2,1,Light,0
11271,2025-08-06,23,Sydney,Light,3.7,25.3,0,0,Moderate,0
11272,2025-08-06,23,Melbourne,Light,4.3,30.5,1,1,Heavy,0
11273,2025-08-06,23,Brisbane,Light,0.9,21.3,0,1,Light,0
11274,2025-08-06,23,Perth,Light,4.3,33.6,2,1,Heavy,0
11275,2025-08-06,23,Adelaide,Light,3.4,25.5,2,0,Heavy,0
11276,2025-08-06,23,Gold Coast,Light,2.9,63.7,3,1,Light,0
11277,2025-08-06,23,Newcastle,Light,1.2,23.4,3,0,None,0
11278,2025-08-06,23,Canberra,Moderate,0.7,22.7,1,1,None,0
11279,2025-08-06,23,Sunshine Coast,Light,4.6,76.5,1,1,None,0
11280,2025-08-06,23,Wollongong,Moderate,3.1,55.0,0,1,Heavy,0
11281,2025-08-07,0,Sydney,Light,1.4,35.4,2,1,Moderate,0
11282,2025-08-07,0,Melbourne,Light,1.8,79.9,3,0,Moderate,0
11283,2025-08-07,0,Brisbane,Light,4.2,60.4,3,1,None,0
11284,2025-08-07,0,Perth,Moderate,2.0,50.2,1,1,Heavy,0
11285,2025-08-07,0,Adelaide,Light,4.2,72.6,3,0,Moderate,0
11286,2025-08-07,0,Gold Coast,Light,0.5,34.9,3,1,Heavy,0
11287,2025-08-07,0,Newcastle,Light,3.4,50.8,2,0,Light,0
11288,2025-08-07,0,Canberra,Light,1.3,30.8,1,1,Heavy,0
11289,2025-08-07,0,Sunshine Coast,Light,3.6,58.2,0,0,Heavy,0
11290,2025-08-07,0,Wollongong,Light,2.7,57.8,3,1,Moderate,0
11291,2025-08-07,1,Sydney,Light,1.0,30.6,2,0,Moderate,0
11292,2025-08-07,1,Melbourne,Light,1.1,78.0,0,0,None,0
11293,2025-08-07,1,Brisbane,Light,4.3,65.5,0,0,Moderate,0
11294,2025-08-07,1,Perth,Light,4.8,42.2,0,1,None,0
11295,2025-08-07,1,Adelaide,Light,3.6,35.3,0,1,Light,0
11296,2025-08-07,1,Gold Coast,Light,4.6,43.8,2,0,Moderate,0
11297,2025-08-07,1,Newcastle,Light,1.5,55.8,1,0,None,0
11298,2025-08-07,1,Canberra,Light,3.1,69.3,0,0,None,0
11299,2025-08-07,1,Sunshine Coast,Light,4.5,49.9,1,1,None,0
11300,2025-08-07,1,Wollongong,Moderate,1.6,23.3,1,0,Moderate,0
11301,2025-08-07,2,Sydney,Light,0.4,41.8,0,1,None,0
11302,2025-08-07,2,Melbourne,Light,1.0,39.8,1,1,Moderate,0
11303,2025-08-07,2,Brisbane,Light,1.3,32.3,3,0,Light,0
11304,2025-08-07,2,Perth,Light,3.7,23.4,1,1,Moderate,0
11305,2025-08-07,2,Adelaide,Light,3.2,35.0,3,0,None,0
11306,2025-08-07,2,Gold Coast,Light,0.1,35.2,2,0,Heavy,0
11307,2025-08-07,2,Newcastle,Light,3.9,57.1,0,1,Moderate,0
11308,2025-08-07,2,Canberra,Light,3.4,25.6,0,1,None,0
11309,2025-08-07,2,Sunshine Coast,Light,3.7,22.4,0,1,None,0
11310,2025-08-07,2,Wollongong,Light,2.9,42.3,1,1,Heavy,0
11311,2025-08-07,3,Sydney,Light,3.3,47.0,1,0,Moderate,0
11312,2025-08-07,3,Melbourne,Light,3.5,21.3,2,1,Heavy,0
11313,2025-08-07,3,Brisbane,Light,1.2,65.9,0,0,Heavy,0
11314,2025-08-07,3,Perth,Light,1.5,31.1,3,0,None,0
11315,2025-08-07,3,Adelaide,Light,4.9,54.1,3,0,Moderate,0
11316,2025-08-07,3,Gold Coast,Light,2.9,58.8,3,1,Light,0
11317,2025-08-07,3,Newcastle,Light,2.7,45.9,3,0,Moderate,0
11318,2025-08-07,3,Canberra,Light,3.5,30.9,3,0,Light,0
11319,2025-08-07,3,Sunshine Coast,Moderate,4.3,49.9,3,0,Heavy,0
11320,2025-08-07,3,Wollongong,Light,3.6,76.8,2,1,Heavy,0
11321,2025-08-07,4,Sydney,Light,1.0,26.0,2,0,Moderate,0
11322,2025-08-07,4,Melbourne,Light,0.2,42.9,2,0,Light,0
11323,2025-08-07,4,Brisbane,Light,1.0,40.9,1,0,Heavy,0
11324,2025-08-07,4,Perth,Light,3.2,39.1,1,1,Heavy,0
11325,2025-08-07,4,Adelaide,Light,4.4,39.9,2,0,Light,0
11326,2025-08-07,4,Gold Coast,Light,2.1,38.9,2,1,Light,0
11327,2025-08-07,4,Newcastle,Light,2.1,57.8,1,0,Moderate,0
11328,2025-08-07,4,Canberra,Moderate,1.2,53.4,1,0,Moderate,0
11329,2025-08-07,4,Sunshine Coast,Light,3.4,72.1,0,0,Heavy,0
11330,2025-08-07,4,Wollongong,Light,0.9,63.8,1,0,None,0
11331,2025-08-07,5,Sydney,Light,1.1,61.8,0,0,None,0
11332,2025-08-07,5,Melbourne,Light,4.3,48.0,1,0,None,0
11333,2025-08-07,5,Brisbane,Light,2.0,57.9,0,1,Moderate,0
11334,2025-08-07,5,Perth,Light,2.6,34.0,1,1,Light,0
11335,2025-08-07,5,Adelaide,Light,1.7,60.4,1,1,Light,0
11336,2025-08-07,5,Gold Coast,Moderate,1.9,56.3,0,0,Moderate,0
11337,2025-08-07,5,Newcastle,Light,2.5,67.7,0,1,Heavy,0
11338,2025-08-07,5,Canberra,Light,2.2,79.0,3,0,Moderate,0
11339,2025-08-07,5,Sunshine Coast,Light,4.0,33.3,1,0,Moderate,0
11340,2025-08-07,5,Wollongong,Light,3.6,72.4,2,0,None,0
11341,2025-08-07,6,Sydney,Light,2.7,69.9,2,0,Moderate,0
11342,2025-08-07,6,Melbourne,Light,2.8,48.3,0,1,Heavy,0
11343,2025-08-07,6,Brisbane,Light,1.5,55.5,1,1,Light,0
11344,2025-08-07,6,Perth,Moderate,2.3,29.8,3,1,None,0
11345,2025-08-07,6,Adelaide,Light,2.0,56.8,3,0,Light,0
11346,2025-08-07,6,Gold Coast,Moderate,3.0,23.7,3,0,Moderate,0
11347,2025-08-07,6,Newcastle,Light,4.4,62.5,2,1,Moderate,0
11348,2025-08-07,6,Canberra,Moderate,1.3,26.5,3,1,Heavy,0
11349,2025-08-07,6,Sunshine Coast,Moderate,3.6,22.7,0,1,Moderate,0
11350,2025-08-07,6,Wollongong,Light,1.7,53.2,0,0,Light,0
11351,2025-08-07,7,Sydney,Heavy,43.3,21.8,1,1,Moderate,1
11352,2025-08-07,7,Melbourne,Heavy,44.0,56.8,0,1,Light,1
11353,2025-08-07,7,Brisbane,Severe,36.8,40.9,1,0,Moderate,1
11354,2025-08-07,7,Perth,Severe,37.8,55.7,0,0,None,1
11355,2025-08-07,7,Adelaide,Severe,35.0,73.7,0,0,Heavy,1
11356,2025-08-07,7,Gold Coast,Heavy,26.6,22.7,0,1,Moderate,1
11357,2025-08-07,7,Newcastle,Severe,39.8,29.7,2,0,Light,1
11358,2025-08-07,7,Canberra,Heavy,44.8,38.9,0,0,None,1
11359,2025-08-07,7,Sunshine Coast,Heavy,42.3,68.5,2,0,Light,1
11360,2025-08-07,7,Wollongong,Heavy,39.4,64.7,2,0,Heavy,1
11361,2025-08-07,8,Sydney,Heavy,19.1,32.1,3,0,Moderate,1
11362,2025-08-07,8,Melbourne,Heavy,38.4,31.8,2,1,Moderate,1
11363,2025-08-07,8,Brisbane,Severe,44.4,79.5,3,1,Moderate,1
11364,2025-08-07,8,Perth,Severe,36.3,41.6,1,1,None,1
11365,2025-08-07,8,Adelaide,Heavy,37.7,58.1,2,1,Moderate,1
11366,2025-08-07,8,Gold Coast,Heavy,37.0,27.1,2,1,None,1
11367,2025-08-07,8,Newcastle,Heavy,15.1,64.6,1,0,Moderate,1
11368,2025-08-07,8,Canberra,Heavy,26.5,45.3,3,0,Light,1
11369,2025-08-07,8,Sunshine Coast,Heavy,28.7,20.5,3,1,Moderate,1
11370,2025-08-07,8,Wollongong,Heavy,35.9,60.0,1,1,Moderate,1
11371,2025-08-07,9,Sydney,Heavy,23.9,70.6,0,1,Moderate,1
11372,2025-08-07,9,Melbourne,Heavy,30.9,47.6,1,1,Moderate,1
11373,2025-08-07,9,Brisbane,Severe,17.9,21.8,2,1,Light,1
11374,2025-08-07,9,Perth,Heavy,39.5,51.8,2,0,Moderate,1
11375,2025-08-07,9,Adelaide,Severe,22.8,56.0,1,1,Moderate,1
11376,2025-08-07,9,Gold Coast,Heavy,38.5,61.4,2,1,Light,1
11377,2025-08-07,9,Newcastle,Heavy,16.9,66.6,2,0,Heavy,1
11378,2025-08-07,9,Canberra,Heavy,19.6,72.1,3,0,Moderate,1
11379,2025-08-07,9,Sunshine Coast,Heavy,18.9,31.1,3,1,Heavy,1
11380,2025-08-07,9,Wollongong,Heavy,27.1,33.3,0,0,Heavy,1
11381,2025-08-07,10,Sydney,Moderate,6.9,51.5,1,1,None,0
11382,2025-08-07,10,Melbourne,Light,6.9,48.0,3,1,None,0
11383,2025-08-07,10,Brisbane,Moderate,7.2,44.0,1,1,Moderate,0
11384,2025-08-07,10,Perth,Light,3.6,71.6,2,1,None,0
11385,2025-08-07,10,Adelaide,Light,9.5,74.5,0,0,Moderate,0
11386,2025-08-07,10,Gold Coast,Moderate,5.4,51.5,3,1,Light,0
11387,2025-08-07,10,Newcastle,Moderate,4.5,52.1,0,1,None,0
11388,2025-08-07,10,Canberra,Light,3.7,58.1,3,0,Moderate,0
11389,2025-08-07,10,Sunshine Coast,Light,3.0,54.8,2,1,Light,0
11390,2025-08-07,10,Wollongong,Light,9.5,78.6,1,0,Light,0
11391,2025-08-07,11,Sydney,Moderate,1.1,77.7,0,1,Moderate,0
11392,2025-08-07,11,Melbourne,Moderate,1.2,42.2,1,1,Heavy,0
11393,2025-08-07,11,Brisbane,Moderate,5.4,74.5,0,1,Light,0
11394,2025-08-07,11,Perth,Light,5.9,68.7,0,1,Moderate,0
11395,2025-08-07,11,Adelaide,Light,8.9,70.1,2,1,Heavy,0
11396,2025-08-07,11,Gold Coast,Moderate,3.2,39.3,2,1,None,0
11397,2025-08-07,11,Newcastle,Light,3.9,33.3,0,0,Moderate,0
11398,2025-08-07,11,Canberra,Light,9.3,42.8,0,1,Moderate,0
11399,2025-08-07,11,Sunshine Coast,Moderate,0.1,31.1,3,0,None,0
11400,2025-08-07,11,Wollongong,Light,2.3,57.7,3,1,Light,0
11401,2025-08-07,12,Sydney,Light,9.9,69.3,1,0,Heavy,0
11402,2025-08-07,12,Melbourne,Moderate,1.7,57.1,0,0,Moderate,0
11403,2025-08-07,12,Brisbane,Moderate,9.9,72.9,2,1,None,0
11404,2025-08-07,12,Perth,Light,9.0,75.8,3,0,Moderate,0
11405,2025-08-07,12,Adelaide,Moderate,10.0,77.1,2,1,Heavy,0
11406,2025-08-07,12,Gold Coast,Moderate,6.0,33.5,3,1,Heavy,0
11407,2025-08-07,12,Newcastle,Light,9.9,66.2,1,0,Heavy,0
11408,2025-08-07,12,Canberra,Light,5.8,79.7,3,1,Moderate,0
11409,2025-08-07,12,Sunshine Coast,Light,7.4,27.6,0,1,Light,0
11410,2025-08-07,12,Wollongong,Moderate,7.8,20.1,3,1,None,0
11411,2025-08-07,13,Sydney,Moderate,3.3,61.9,1,0,Heavy,0
11412,2025-08-07,13,Melbourne,Light,1.9,54.5,2,1,Heavy,0
11413,2025-08-07,13,Brisbane,Light,7.2,79.6,1,1,Light,0
11414,2025-08-07,13,Perth,Moderate,4.1,67.3,2,0,Light,0
11415,2025-08-07,13,Adelaide,Moderate,0.2,26.3,3,0,Heavy,0
11416,2025-08-07,13,Gold Coast,Light,3.7,47.6,2,0,Moderate,0
11417,2025-08-07,13,Newcastle,Moderate,9.2,69.4,3,0,Light,0
11418,2025-08-07,13,Canberra,Moderate,5.6,42.4,1,1,Heavy,0
11419,2025-08-07,13,Sunshine Coast,Light,1.7,50.4,0,0,Light,0
11420,2025-08-07,13,Wollongong,Light,6.1,38.7,1,0,Heavy,0
11421,2025-08-07,14,Sydney,Light,3.8,50.2,3,0,Light,0
11422,2025-08-07,14,Melbourne,Moderate,4.8,50.0,1,0,Light,0
11423,2025-08-07,14,Brisbane,Moderate,2.0,26.3,3,1,Heavy,0
11424,2025-08-07,14,Perth,Moderate,7.6,44.2,0,0,None,0
11425,2025-08-07,14,Adelaide,Moderate,4.9,75.1,2,1,None,0
11426,2025-08-07,14,Gold Coast,Light,8.9,42.3,0,1,Moderate,0
11427,2025-08-07,14,Newcastle,Light,6.9,27.9,0,0,None,0
11428,2025-08-07,14,Canberra,Moderate,4.0,50.3,1,1,None,0
11429,2025-08-07,14,Sunshine Coast,Moderate,7.8,39.5,3,1,Light,0
11430,2025-08-07,14,Wollongong,Moderate,5.5,21.6,1,0,Moderate,0
11431,2025-08-07,15,Sydney,Light,3.7,35.7,0,1,None,0
11432,2025-08-07,15,Melbourne,Moderate,1.3,28.4,1,0,Moderate,0
11433,2025-08-07,15,Brisbane,Moderate,9.8,50.7,0,1,None,0
11434,2025-08-07,15,Perth,Moderate,8.3,31.4,0,0,Moderate,0
11435,2025-08-07,15,Adelaide,Moderate,7.9,34.4,2,0,None,0
11436,2025-08-07,15,Gold Coast,Light,2.6,48.9,0,0,Moderate,0
11437,2025-08-07,15,Newcastle,Light,8.3,78.2,1,0,Light,0
11438,2025-08-07,15,Canberra,Moderate,5.3,59.3,3,0,None,0
11439,2025-08-07,15,Sunshine Coast,Light,7.8,37.4,1,1,Heavy,0
11440,2025-08-07,15,Wollongong,Light,9.9,59.6,2,1,None,0
11441,2025-08-07,16,Sydney,Light,0.2,32.1,0,0,Heavy,0
11442,2025-08-07,16,Melbourne,Light,6.6,51.2,2,0,Light,0
11443,2025-08-07,16,Brisbane,Moderate,6.6,72.7,3,0,Heavy,0
11444,2025-08-07,16,Perth,Moderate,6.4,53.0,1,1,Light,0
11445,2025-08-07,16,Adelaide,Light,8.1,20.1,3,0,Light,0
11446,2025-08-07,16,Gold Coast,Moderate,1.8,22.6,0,0,Light,0
11447,2025-08-07,16,Newcastle,Moderate,5.9,55.5,2,0,Heavy,0
11448,2025-08-07,16,Canberra,Light,1.7,78.8,0,1,Light,0
11449,2025-08-07,16,Sunshine Coast,Light,6.0,63.5,0,1,Heavy,0
11450,2025-08-07,16,Wollongong,Moderate,0.4,27.7,1,0,Light,0
11451,2025-08-07,17,Sydney,Heavy,34.2,64.3,2,1,Moderate,1
11452,2025-08-07,17,Melbourne,Severe,19.6,65.3,3,0,Moderate,1
11453,2025-08-07,17,Brisbane,Heavy,15.1,43.5,3,1,Heavy,1
11454,2025-08-07,17,Perth,Heavy,33.5,67.4,0,0,Light,1
11455,2025-08-07,17,Adelaide,Heavy,21.7,71.8,1,0,Light,1
11456,2025-08-07,17,Gold Coast,Heavy,20.6,29.6,3,1,Light,1
11457,2025-08-07,17,Newcastle,Heavy,37.7,21.1,1,1,None,1
11458,2025-08-07,17,Canberra,Heavy,31.2,30.0,1,0,None,1
11459,2025-08-07,17,Sunshine Coast,Severe,18.6,62.5,1,0,Heavy,1
11460,2025-08-07,17,Wollongong,Severe,44.9,48.2,1,1,Heavy,1
11461,2025-08-07,18,Sydney,Heavy,41.0,36.2,1,1,Heavy,1
11462,2025-08-07,18,Melbourne,Heavy,42.7,61.0,1,0,None,1
11463,2025-08-07,18,Brisbane,Heavy,16.6,31.0,1,1,Heavy,1
11464,2025-08-07,18,Perth,Heavy,19.4,52.7,1,0,Moderate,1
11465,2025-08-07,18,Adelaide,Heavy,29.7,38.1,3,1,Moderate,1
11466,2025-08-07,18,Gold Coast,Heavy,30.2,34.2,2,1,None,1
11467,2025-08-07,18,Newcastle,Heavy,25.6,28.3,3,1,Heavy,1
11468,2025-08-07,18,Canberra,Heavy,20.9,33.8,2,0,Heavy,1
11469,2025-08-07,18,Sunshine Coast,Severe,40.2,27.8,1,1,None,1
11470,2025-08-07,18,Wollongong,Heavy,27.4,70.8,0,1,Moderate,1
11471,2025-08-07,19,Sydney,Severe,34.2,72.6,0,0,Light,1
11472,2025-08-07,19,Melbourne,Heavy,22.4,59.4,3,0,Light,1
11473,2025-08-07,19,Brisbane,Heavy,37.2,41.9,1,1,Moderate,1
11474,2025-08-07,19,Perth,Heavy,43.8,68.6,0,1,Light,1
11475,2025-08-07,19,Adelaide,Heavy,26.3,61.7,2,0,Heavy,1
11476,2025-08-07,19,Gold Coast,Heavy,43.2,72.6,2,0,Heavy,1
11477,2025-08-07,19,Newcastle,Heavy,18.3,38.9,0,1,Light,1
11478,2025-08-07,19,Canberra,Heavy,32.0,61.4,1,0,Heavy,1
